student_id,assignment_id,class_num,observation_id,item_type,source_question,primary_kc_id,all_kc_ids,score,max_score,percent_score,student_response,correct_answer_or_rubric,rubric_level
S022,HW26,26,HW26_BOOT_FRQ18,FRQ_Component,Emma bootstrap FRQ d,KC.U10.02.bootstrap_resampling_with_replacement,KC.U10.02.bootstrap_resampling_with_replacement|KC.U10.03.bootstrap_same_sample_size|KC.U10.04.bootstrap_distribution_of_statistic,1.0,1,100,E,"Rubric: repeatedly sample with replacement from original sample, same size, compute and record median.",E
S022,HW26,26,HW26_BOOT_FRQ19,FRQ_Component,Emma bootstrap FRQ e,KC.U10.05.bootstrap_percentile_cutoffs,KC.U10.05.bootstrap_percentile_cutoffs,0.5,1,50,P,Rubric: correct percentile endpoints from cumulative bootstrap frequencies.,P
S022,HW26,26,HW26_BOOT_FRQ21,FRQ_Component,Emma bootstrap FRQ g,KC.U10.07.bootstrap_interval_interpret_context,KC.U10.07.bootstrap_interval_interpret_context|KC.U10.06.bootstrap_percentile_interval_construct,0.0,1,0,I,Rubric: state confidence in an interval for the population median rental price in context.,I
S022,HW26,26,HW26_BOOT_FRQ23,FRQ_Component,Cohen's d short answer b,KC.U10.11.cohens_d_interpret_practical_importance,KC.U10.11.cohens_d_interpret_practical_importance|KC.U6.15.p_value_calculate_interpret,0.0,1,0,I,Rubric: d describes standardized practical size; p-value addresses evidence against null.,I
S022,HW27,27,HW27_PWR_MC01,MCQ,Power MC 1,KC.U10.12.power_definition,KC.U10.12.power_definition|KC.U6.21.power_beta_relationship,1.0,1,100,C,C,
S022,HW27,27,HW27_PWR_MC04,MCQ,Power MC 2,KC.U10.16.factors_affecting_power,KC.U10.16.factors_affecting_power|KC.U5.05.sample_size_effect_variability,1.0,1,100,D,D,
S022,HW27,27,HW27_PWR_MC05,MCQ,Power MC 3,KC.U10.18.alpha_beta_power_tradeoff_context,KC.U10.18.alpha_beta_power_tradeoff_context|KC.U6.22.alpha_beta_tradeoff,0.0,1,0,C,E,
S022,HW27,27,HW27_PWR_MC06,MCQ,Q06,KC.U10.16.factors_affecting_power,KC.U10.16.factors_affecting_power|KC.U6.19.type_ii_error,1.0,1,100,D,D,
S022,HW27,27,HW27_PWR_MC07,MCQ,Q05,KC.U10.16.factors_affecting_power,KC.U10.16.factors_affecting_power|KC.U6.19.type_ii_error,0.0,1,0,A,C,
S022,HW27,27,HW27_PWR_MC09,MCQ,Power MC 5,KC.U10.15.rejection_region_power_calculation,KC.U10.15.rejection_region_power_calculation|KC.U5.20.sample_mean_probability,1.0,1,100,D,D,
S022,HW27,27,HW27_PWR_MC10,MCQ,Q01,KC.U6.18.type_i_error,KC.U6.18.type_i_error|KC.U10.18.alpha_beta_power_tradeoff_context,0.0,1,0,B,C,
S022,HW27,27,HW27_PWR_MC11,MCQ,Q03,KC.U6.20.significance_level_alpha,KC.U6.20.significance_level_alpha|KC.U10.18.alpha_beta_power_tradeoff_context,1.0,1,100,D,D,
S022,HW27,27,HW27_PWR_MC12,MCQ,Q07,KC.U10.18.alpha_beta_power_tradeoff_context,KC.U10.18.alpha_beta_power_tradeoff_context|KC.U10.16.factors_affecting_power,0.0,1,0,E,B,
S022,HW27,27,HW27_PWR_MC13,MCQ,2025 Q5,KC.U10.12.power_definition,KC.U10.12.power_definition|KC.U6.16.hypothesis_test_decision_conclusion,1.0,1,100,E,E,
S022,HW27,27,HW27_PWR_FRQ16,FRQ_Component,2025 Q5 D_ii,KC.U10.18.alpha_beta_power_tradeoff_context,KC.U10.18.alpha_beta_power_tradeoff_context|KC.U10.13.type_ii_error_context_extension,0.0,1,0,I,Rubric: connect the error to whether the bakery incorrectly adopts or fails to adopt the new apple variety.,I
S022,HW27,27,HW27_PWR_FRQ17,FRQ_Component,Blood pressure power problem a,KC.U7.12.mean_hypotheses,KC.U7.12.mean_hypotheses|KC.U10.12.power_definition,0.5,1,50,P,Rubric: define the population mean and state H0 and Ha with the correct direction.,P
S022,HW27,27,HW27_PWR_FRQ18,FRQ_Component,Blood pressure power problem b,KC.U10.15.rejection_region_power_calculation,KC.U10.15.rejection_region_power_calculation|KC.U6.20.significance_level_alpha|KC.U5.20.sample_mean_probability,0.0,1,0,I,Rubric: use the null sampling distribution and critical value to identify the cutoff for rejection.,I
S022,HW27,27,HW27_PWR_FRQ19,FRQ_Component,Blood pressure power problem c,KC.U10.15.rejection_region_power_calculation,KC.U10.15.rejection_region_power_calculation|KC.U10.17.power_specific_alternative,0.5,1,50,P,Rubric: evaluate the rejection-region probability under the alternative distribution.,P
S022,HW27,27,HW27_PWR_FRQ20,FRQ_Component,Blood pressure power problem d,KC.U10.12.power_definition,KC.U10.12.power_definition|KC.U10.17.power_specific_alternative,1.0,1,100,E,Rubric: describe the probability that the test detects the specified true effect.,E
S022,HW27,27,HW27_PWR_FRQ21,FRQ_Component,Power explanation a,KC.U10.16.factors_affecting_power,KC.U10.16.factors_affecting_power|KC.U5.05.sample_size_effect_variability,1.0,1,100,E,"Rubric: connect larger n to smaller standard error, more separation, and greater chance of rejecting a false null.",E
S022,HW27,27,HW27_PWR_FRQ22,FRQ_Component,Power explanation b,KC.U10.18.alpha_beta_power_tradeoff_context,KC.U10.18.alpha_beta_power_tradeoff_context|KC.U6.22.alpha_beta_tradeoff,0.5,1,50,P,Rubric: increasing alpha tends to increase Type I error and power while decreasing beta; decreasing alpha reverses this.,P
S022,HW27,27,HW27_PWR_FRQ23,FRQ_Component,Power explanation c,KC.U10.16.factors_affecting_power,KC.U10.16.factors_affecting_power|KC.U10.18.alpha_beta_power_tradeoff_context,1.0,1,100,E,"Rubric: recommend increasing sample size, reducing variability, or improving measurement precision, with justification.",E
S023,HW26,26,HW26_BOOT_MC02,MCQ,MC 2,KC.U10.02.bootstrap_resampling_with_replacement,KC.U10.02.bootstrap_resampling_with_replacement|KC.U10.03.bootstrap_same_sample_size,0.0,1,0,A,D,
S023,HW26,26,HW26_BOOT_MC03,MCQ,MC 3,KC.U10.02.bootstrap_resampling_with_replacement,KC.U10.02.bootstrap_resampling_with_replacement,1.0,1,100,C,C,
S023,HW26,26,HW26_BOOT_MC07,MCQ,MC 6,KC.U10.05.bootstrap_percentile_cutoffs,KC.U10.05.bootstrap_percentile_cutoffs,1.0,1,100,B,B,
S023,HW26,26,HW26_BOOT_MC08,MCQ,MC 7,KC.U10.07.bootstrap_interval_interpret_context,KC.U10.07.bootstrap_interval_interpret_context|KC.U10.06.bootstrap_percentile_interval_construct,0.0,1,0,D,E,
S023,HW26,26,HW26_BOOT_MC10,MCQ,MC 9,KC.U10.09.bootstrap_vs_randomization_test,KC.U10.09.bootstrap_vs_randomization_test|KC.U5.04.simulation_sampling_distribution,0.0,1,0,B,A,
S023,HW26,26,HW26_BOOT_MC11,MCQ,2025 Q5 simulation,KC.U10.09.bootstrap_vs_randomization_test,KC.U10.09.bootstrap_vs_randomization_test|KC.U6.15.p_value_calculate_interpret,1.0,1,100,C,C,
S023,HW26,26,HW26_BOOT_MC13,MCQ,MC 11,KC.U10.11.cohens_d_interpret_practical_importance,KC.U10.11.cohens_d_interpret_practical_importance|KC.U10.10.cohens_d_compute_effect_size,0.0,1,0,D,E,
S023,HW26,26,HW26_BOOT_MC14,MCQ,MC 12,KC.U10.11.cohens_d_interpret_practical_importance,KC.U10.11.cohens_d_interpret_practical_importance|KC.U6.16.hypothesis_test_decision_conclusion,1.0,1,100,D,D,
S023,HW26,26,HW26_BOOT_FRQ16,FRQ_Component,Emma bootstrap FRQ b,KC.U1.16.resistance_skew_mean_median,KC.U1.16.resistance_skew_mean_median|KC.U10.01.bootstrap_purpose_sampling_distribution,0.5,1,50,P,Rubric: mean is pulled upward by high rents; median better represents typical rent.,P
S023,HW26,26,HW26_BOOT_FRQ18,FRQ_Component,Emma bootstrap FRQ d,KC.U10.02.bootstrap_resampling_with_replacement,KC.U10.02.bootstrap_resampling_with_replacement|KC.U10.03.bootstrap_same_sample_size|KC.U10.04.bootstrap_distribution_of_statistic,0.5,1,50,P,"Rubric: repeatedly sample with replacement from original sample, same size, compute and record median.",P
S023,HW26,26,HW26_BOOT_FRQ19,FRQ_Component,Emma bootstrap FRQ e,KC.U10.05.bootstrap_percentile_cutoffs,KC.U10.05.bootstrap_percentile_cutoffs,0.5,1,50,P,Rubric: correct percentile endpoints from cumulative bootstrap frequencies.,P
S023,HW26,26,HW26_BOOT_FRQ21,FRQ_Component,Emma bootstrap FRQ g,KC.U10.07.bootstrap_interval_interpret_context,KC.U10.07.bootstrap_interval_interpret_context|KC.U10.06.bootstrap_percentile_interval_construct,0.5,1,50,P,Rubric: state confidence in an interval for the population median rental price in context.,P
S023,HW26,26,HW26_BOOT_FRQ23,FRQ_Component,Cohen's d short answer b,KC.U10.11.cohens_d_interpret_practical_importance,KC.U10.11.cohens_d_interpret_practical_importance|KC.U6.15.p_value_calculate_interpret,1.0,1,100,E,Rubric: d describes standardized practical size; p-value addresses evidence against null.,E
S023,HW27,27,HW27_PWR_MC01,MCQ,Power MC 1,KC.U10.12.power_definition,KC.U10.12.power_definition|KC.U6.21.power_beta_relationship,1.0,1,100,C,C,
S023,HW27,27,HW27_PWR_MC04,MCQ,Power MC 2,KC.U10.16.factors_affecting_power,KC.U10.16.factors_affecting_power|KC.U5.05.sample_size_effect_variability,1.0,1,100,D,D,
S023,HW27,27,HW27_PWR_MC05,MCQ,Power MC 3,KC.U10.18.alpha_beta_power_tradeoff_context,KC.U10.18.alpha_beta_power_tradeoff_context|KC.U6.22.alpha_beta_tradeoff,1.0,1,100,E,E,
S023,HW27,27,HW27_PWR_MC06,MCQ,Q06,KC.U10.16.factors_affecting_power,KC.U10.16.factors_affecting_power|KC.U6.19.type_ii_error,0.0,1,0,A,D,
S023,HW27,27,HW27_PWR_MC07,MCQ,Q05,KC.U10.16.factors_affecting_power,KC.U10.16.factors_affecting_power|KC.U6.19.type_ii_error,1.0,1,100,C,C,
S023,HW27,27,HW27_PWR_MC09,MCQ,Power MC 5,KC.U10.15.rejection_region_power_calculation,KC.U10.15.rejection_region_power_calculation|KC.U5.20.sample_mean_probability,0.0,1,0,C,D,
S023,HW27,27,HW27_PWR_MC10,MCQ,Q01,KC.U6.18.type_i_error,KC.U6.18.type_i_error|KC.U10.18.alpha_beta_power_tradeoff_context,1.0,1,100,C,C,
S023,HW27,27,HW27_PWR_MC11,MCQ,Q03,KC.U6.20.significance_level_alpha,KC.U6.20.significance_level_alpha|KC.U10.18.alpha_beta_power_tradeoff_context,0.0,1,0,B,D,
S023,HW27,27,HW27_PWR_MC12,MCQ,Q07,KC.U10.18.alpha_beta_power_tradeoff_context,KC.U10.18.alpha_beta_power_tradeoff_context|KC.U10.16.factors_affecting_power,1.0,1,100,B,B,
S023,HW27,27,HW27_PWR_MC13,MCQ,2025 Q5,KC.U10.12.power_definition,KC.U10.12.power_definition|KC.U6.16.hypothesis_test_decision_conclusion,1.0,1,100,E,E,
S023,HW27,27,HW27_PWR_FRQ16,FRQ_Component,2025 Q5 D_ii,KC.U10.18.alpha_beta_power_tradeoff_context,KC.U10.18.alpha_beta_power_tradeoff_context|KC.U10.13.type_ii_error_context_extension,0.5,1,50,P,Rubric: connect the error to whether the bakery incorrectly adopts or fails to adopt the new apple variety.,P
S023,HW27,27,HW27_PWR_FRQ17,FRQ_Component,Blood pressure power problem a,KC.U7.12.mean_hypotheses,KC.U7.12.mean_hypotheses|KC.U10.12.power_definition,0.5,1,50,P,Rubric: define the population mean and state H0 and Ha with the correct direction.,P
S023,HW27,27,HW27_PWR_FRQ18,FRQ_Component,Blood pressure power problem b,KC.U10.15.rejection_region_power_calculation,KC.U10.15.rejection_region_power_calculation|KC.U6.20.significance_level_alpha|KC.U5.20.sample_mean_probability,0.0,1,0,I,Rubric: use the null sampling distribution and critical value to identify the cutoff for rejection.,I
S023,HW27,27,HW27_PWR_FRQ19,FRQ_Component,Blood pressure power problem c,KC.U10.15.rejection_region_power_calculation,KC.U10.15.rejection_region_power_calculation|KC.U10.17.power_specific_alternative,0.5,1,50,P,Rubric: evaluate the rejection-region probability under the alternative distribution.,P
S023,HW27,27,HW27_PWR_FRQ20,FRQ_Component,Blood pressure power problem d,KC.U10.12.power_definition,KC.U10.12.power_definition|KC.U10.17.power_specific_alternative,1.0,1,100,E,Rubric: describe the probability that the test detects the specified true effect.,E
S023,HW27,27,HW27_PWR_FRQ21,FRQ_Component,Power explanation a,KC.U10.16.factors_affecting_power,KC.U10.16.factors_affecting_power|KC.U5.05.sample_size_effect_variability,0.5,1,50,P,"Rubric: connect larger n to smaller standard error, more separation, and greater chance of rejecting a false null.",P
S023,HW27,27,HW27_PWR_FRQ22,FRQ_Component,Power explanation b,KC.U10.18.alpha_beta_power_tradeoff_context,KC.U10.18.alpha_beta_power_tradeoff_context|KC.U6.22.alpha_beta_tradeoff,0.5,1,50,P,Rubric: increasing alpha tends to increase Type I error and power while decreasing beta; decreasing alpha reverses this.,P
S023,HW27,27,HW27_PWR_FRQ23,FRQ_Component,Power explanation c,KC.U10.16.factors_affecting_power,KC.U10.16.factors_affecting_power|KC.U10.18.alpha_beta_power_tradeoff_context,1.0,1,100,E,"Rubric: recommend increasing sample size, reducing variability, or improving measurement precision, with justification.",E
S024,HW26,26,HW26_BOOT_MC02,MCQ,MC 2,KC.U10.02.bootstrap_resampling_with_replacement,KC.U10.02.bootstrap_resampling_with_replacement|KC.U10.03.bootstrap_same_sample_size,0.0,1,0,E,D,
S024,HW26,26,HW26_BOOT_MC03,MCQ,MC 3,KC.U10.02.bootstrap_resampling_with_replacement,KC.U10.02.bootstrap_resampling_with_replacement,0.0,1,0,B,C,
S024,HW26,26,HW26_BOOT_MC07,MCQ,MC 6,KC.U10.05.bootstrap_percentile_cutoffs,KC.U10.05.bootstrap_percentile_cutoffs,0.0,1,0,D,B,
S024,HW26,26,HW26_BOOT_MC08,MCQ,MC 7,KC.U10.07.bootstrap_interval_interpret_context,KC.U10.07.bootstrap_interval_interpret_context|KC.U10.06.bootstrap_percentile_interval_construct,0.0,1,0,D,E,
S024,HW26,26,HW26_BOOT_MC10,MCQ,MC 9,KC.U10.09.bootstrap_vs_randomization_test,KC.U10.09.bootstrap_vs_randomization_test|KC.U5.04.simulation_sampling_distribution,0.0,1,0,E,A,
S024,HW26,26,HW26_BOOT_MC11,MCQ,2025 Q5 simulation,KC.U10.09.bootstrap_vs_randomization_test,KC.U10.09.bootstrap_vs_randomization_test|KC.U6.15.p_value_calculate_interpret,1.0,1,100,C,C,
S024,HW26,26,HW26_BOOT_MC13,MCQ,MC 11,KC.U10.11.cohens_d_interpret_practical_importance,KC.U10.11.cohens_d_interpret_practical_importance|KC.U10.10.cohens_d_compute_effect_size,1.0,1,100,E,E,
S024,HW26,26,HW26_BOOT_MC14,MCQ,MC 12,KC.U10.11.cohens_d_interpret_practical_importance,KC.U10.11.cohens_d_interpret_practical_importance|KC.U6.16.hypothesis_test_decision_conclusion,0.0,1,0,C,D,
S024,HW26,26,HW26_BOOT_FRQ16,FRQ_Component,Emma bootstrap FRQ b,KC.U1.16.resistance_skew_mean_median,KC.U1.16.resistance_skew_mean_median|KC.U10.01.bootstrap_purpose_sampling_distribution,0.0,1,0,I,Rubric: mean is pulled upward by high rents; median better represents typical rent.,I
S024,HW26,26,HW26_BOOT_FRQ18,FRQ_Component,Emma bootstrap FRQ d,KC.U10.02.bootstrap_resampling_with_replacement,KC.U10.02.bootstrap_resampling_with_replacement|KC.U10.03.bootstrap_same_sample_size|KC.U10.04.bootstrap_distribution_of_statistic,0.0,1,0,I,"Rubric: repeatedly sample with replacement from original sample, same size, compute and record median.",I
S024,HW26,26,HW26_BOOT_FRQ19,FRQ_Component,Emma bootstrap FRQ e,KC.U10.05.bootstrap_percentile_cutoffs,KC.U10.05.bootstrap_percentile_cutoffs,0.0,1,0,I,Rubric: correct percentile endpoints from cumulative bootstrap frequencies.,I
S024,HW26,26,HW26_BOOT_FRQ21,FRQ_Component,Emma bootstrap FRQ g,KC.U10.07.bootstrap_interval_interpret_context,KC.U10.07.bootstrap_interval_interpret_context|KC.U10.06.bootstrap_percentile_interval_construct,0.0,1,0,I,Rubric: state confidence in an interval for the population median rental price in context.,I
S024,HW26,26,HW26_BOOT_FRQ23,FRQ_Component,Cohen's d short answer b,KC.U10.11.cohens_d_interpret_practical_importance,KC.U10.11.cohens_d_interpret_practical_importance|KC.U6.15.p_value_calculate_interpret,0.5,1,50,P,Rubric: d describes standardized practical size; p-value addresses evidence against null.,P
S024,HW27,27,HW27_PWR_MC01,MCQ,Power MC 1,KC.U10.12.power_definition,KC.U10.12.power_definition|KC.U6.21.power_beta_relationship,1.0,1,100,C,C,
S024,HW27,27,HW27_PWR_MC04,MCQ,Power MC 2,KC.U10.16.factors_affecting_power,KC.U10.16.factors_affecting_power|KC.U5.05.sample_size_effect_variability,0.0,1,0,E,D,
S024,HW27,27,HW27_PWR_MC05,MCQ,Power MC 3,KC.U10.18.alpha_beta_power_tradeoff_context,KC.U10.18.alpha_beta_power_tradeoff_context|KC.U6.22.alpha_beta_tradeoff,1.0,1,100,E,E,
S024,HW27,27,HW27_PWR_MC06,MCQ,Q06,KC.U10.16.factors_affecting_power,KC.U10.16.factors_affecting_power|KC.U6.19.type_ii_error,0.0,1,0,B,D,
S024,HW27,27,HW27_PWR_MC07,MCQ,Q05,KC.U10.16.factors_affecting_power,KC.U10.16.factors_affecting_power|KC.U6.19.type_ii_error,0.0,1,0,B,C,
S024,HW27,27,HW27_PWR_MC09,MCQ,Power MC 5,KC.U10.15.rejection_region_power_calculation,KC.U10.15.rejection_region_power_calculation|KC.U5.20.sample_mean_probability,0.0,1,0,E,D,
S024,HW27,27,HW27_PWR_MC10,MCQ,Q01,KC.U6.18.type_i_error,KC.U6.18.type_i_error|KC.U10.18.alpha_beta_power_tradeoff_context,0.0,1,0,B,C,
S024,HW27,27,HW27_PWR_MC11,MCQ,Q03,KC.U6.20.significance_level_alpha,KC.U6.20.significance_level_alpha|KC.U10.18.alpha_beta_power_tradeoff_context,1.0,1,100,D,D,
S024,HW27,27,HW27_PWR_MC12,MCQ,Q07,KC.U10.18.alpha_beta_power_tradeoff_context,KC.U10.18.alpha_beta_power_tradeoff_context|KC.U10.16.factors_affecting_power,0.0,1,0,A,B,
S024,HW27,27,HW27_PWR_MC13,MCQ,2025 Q5,KC.U10.12.power_definition,KC.U10.12.power_definition|KC.U6.16.hypothesis_test_decision_conclusion,1.0,1,100,E,E,
S024,HW27,27,HW27_PWR_FRQ16,FRQ_Component,2025 Q5 D_ii,KC.U10.18.alpha_beta_power_tradeoff_context,KC.U10.18.alpha_beta_power_tradeoff_context|KC.U10.13.type_ii_error_context_extension,0.0,1,0,I,Rubric: connect the error to whether the bakery incorrectly adopts or fails to adopt the new apple variety.,I
S024,HW27,27,HW27_PWR_FRQ17,FRQ_Component,Blood pressure power problem a,KC.U7.12.mean_hypotheses,KC.U7.12.mean_hypotheses|KC.U10.12.power_definition,0.0,1,0,I,Rubric: define the population mean and state H0 and Ha with the correct direction.,I
S024,HW27,27,HW27_PWR_FRQ18,FRQ_Component,Blood pressure power problem b,KC.U10.15.rejection_region_power_calculation,KC.U10.15.rejection_region_power_calculation|KC.U6.20.significance_level_alpha|KC.U5.20.sample_mean_probability,1.0,1,100,E,Rubric: use the null sampling distribution and critical value to identify the cutoff for rejection.,E
S024,HW27,27,HW27_PWR_FRQ19,FRQ_Component,Blood pressure power problem c,KC.U10.15.rejection_region_power_calculation,KC.U10.15.rejection_region_power_calculation|KC.U10.17.power_specific_alternative,0.5,1,50,P,Rubric: evaluate the rejection-region probability under the alternative distribution.,P
S024,HW27,27,HW27_PWR_FRQ20,FRQ_Component,Blood pressure power problem d,KC.U10.12.power_definition,KC.U10.12.power_definition|KC.U10.17.power_specific_alternative,0.0,1,0,I,Rubric: describe the probability that the test detects the specified true effect.,I
S024,HW27,27,HW27_PWR_FRQ21,FRQ_Component,Power explanation a,KC.U10.16.factors_affecting_power,KC.U10.16.factors_affecting_power|KC.U5.05.sample_size_effect_variability,0.5,1,50,P,"Rubric: connect larger n to smaller standard error, more separation, and greater chance of rejecting a false null.",P
S024,HW27,27,HW27_PWR_FRQ22,FRQ_Component,Power explanation b,KC.U10.18.alpha_beta_power_tradeoff_context,KC.U10.18.alpha_beta_power_tradeoff_context|KC.U6.22.alpha_beta_tradeoff,0.5,1,50,P,Rubric: increasing alpha tends to increase Type I error and power while decreasing beta; decreasing alpha reverses this.,P
S024,HW27,27,HW27_PWR_FRQ23,FRQ_Component,Power explanation c,KC.U10.16.factors_affecting_power,KC.U10.16.factors_affecting_power|KC.U10.18.alpha_beta_power_tradeoff_context,0.0,1,0,I,"Rubric: recommend increasing sample size, reducing variability, or improving measurement precision, with justification.",I
S025,HW26,26,HW26_BOOT_MC02,MCQ,MC 2,KC.U10.02.bootstrap_resampling_with_replacement,KC.U10.02.bootstrap_resampling_with_replacement|KC.U10.03.bootstrap_same_sample_size,0.0,1,0,C,D,
S025,HW26,26,HW26_BOOT_MC03,MCQ,MC 3,KC.U10.02.bootstrap_resampling_with_replacement,KC.U10.02.bootstrap_resampling_with_replacement,0.0,1,0,E,C,
S025,HW26,26,HW26_BOOT_MC07,MCQ,MC 6,KC.U10.05.bootstrap_percentile_cutoffs,KC.U10.05.bootstrap_percentile_cutoffs,0.0,1,0,C,B,
S025,HW26,26,HW26_BOOT_MC08,MCQ,MC 7,KC.U10.07.bootstrap_interval_interpret_context,KC.U10.07.bootstrap_interval_interpret_context|KC.U10.06.bootstrap_percentile_interval_construct,0.0,1,0,D,E,
S025,HW26,26,HW26_BOOT_MC10,MCQ,MC 9,KC.U10.09.bootstrap_vs_randomization_test,KC.U10.09.bootstrap_vs_randomization_test|KC.U5.04.simulation_sampling_distribution,0.0,1,0,E,A,
S025,HW26,26,HW26_BOOT_MC11,MCQ,2025 Q5 simulation,KC.U10.09.bootstrap_vs_randomization_test,KC.U10.09.bootstrap_vs_randomization_test|KC.U6.15.p_value_calculate_interpret,1.0,1,100,C,C,
S025,HW26,26,HW26_BOOT_MC13,MCQ,MC 11,KC.U10.11.cohens_d_interpret_practical_importance,KC.U10.11.cohens_d_interpret_practical_importance|KC.U10.10.cohens_d_compute_effect_size,1.0,1,100,E,E,
S025,HW26,26,HW26_BOOT_MC14,MCQ,MC 12,KC.U10.11.cohens_d_interpret_practical_importance,KC.U10.11.cohens_d_interpret_practical_importance|KC.U6.16.hypothesis_test_decision_conclusion,0.0,1,0,E,D,
S025,HW26,26,HW26_BOOT_FRQ16,FRQ_Component,Emma bootstrap FRQ b,KC.U1.16.resistance_skew_mean_median,KC.U1.16.resistance_skew_mean_median|KC.U10.01.bootstrap_purpose_sampling_distribution,0.5,1,50,P,Rubric: mean is pulled upward by high rents; median better represents typical rent.,P
S025,HW26,26,HW26_BOOT_FRQ18,FRQ_Component,Emma bootstrap FRQ d,KC.U10.02.bootstrap_resampling_with_replacement,KC.U10.02.bootstrap_resampling_with_replacement|KC.U10.03.bootstrap_same_sample_size|KC.U10.04.bootstrap_distribution_of_statistic,1.0,1,100,E,"Rubric: repeatedly sample with replacement from original sample, same size, compute and record median.",E
S025,HW26,26,HW26_BOOT_FRQ19,FRQ_Component,Emma bootstrap FRQ e,KC.U10.05.bootstrap_percentile_cutoffs,KC.U10.05.bootstrap_percentile_cutoffs,0.0,1,0,I,Rubric: correct percentile endpoints from cumulative bootstrap frequencies.,I
S025,HW26,26,HW26_BOOT_FRQ21,FRQ_Component,Emma bootstrap FRQ g,KC.U10.07.bootstrap_interval_interpret_context,KC.U10.07.bootstrap_interval_interpret_context|KC.U10.06.bootstrap_percentile_interval_construct,0.5,1,50,P,Rubric: state confidence in an interval for the population median rental price in context.,P
S025,HW26,26,HW26_BOOT_FRQ23,FRQ_Component,Cohen's d short answer b,KC.U10.11.cohens_d_interpret_practical_importance,KC.U10.11.cohens_d_interpret_practical_importance|KC.U6.15.p_value_calculate_interpret,0.5,1,50,P,Rubric: d describes standardized practical size; p-value addresses evidence against null.,P
S025,HW27,27,HW27_PWR_MC01,MCQ,Power MC 1,KC.U10.12.power_definition,KC.U10.12.power_definition|KC.U6.21.power_beta_relationship,0.0,1,0,D,C,
S025,HW27,27,HW27_PWR_MC04,MCQ,Power MC 2,KC.U10.16.factors_affecting_power,KC.U10.16.factors_affecting_power|KC.U5.05.sample_size_effect_variability,1.0,1,100,D,D,
S025,HW27,27,HW27_PWR_MC05,MCQ,Power MC 3,KC.U10.18.alpha_beta_power_tradeoff_context,KC.U10.18.alpha_beta_power_tradeoff_context|KC.U6.22.alpha_beta_tradeoff,1.0,1,100,E,E,
S025,HW27,27,HW27_PWR_MC06,MCQ,Q06,KC.U10.16.factors_affecting_power,KC.U10.16.factors_affecting_power|KC.U6.19.type_ii_error,0.0,1,0,E,D,
S025,HW27,27,HW27_PWR_MC07,MCQ,Q05,KC.U10.16.factors_affecting_power,KC.U10.16.factors_affecting_power|KC.U6.19.type_ii_error,1.0,1,100,C,C,
S025,HW27,27,HW27_PWR_MC09,MCQ,Power MC 5,KC.U10.15.rejection_region_power_calculation,KC.U10.15.rejection_region_power_calculation|KC.U5.20.sample_mean_probability,0.0,1,0,C,D,
S025,HW27,27,HW27_PWR_MC10,MCQ,Q01,KC.U6.18.type_i_error,KC.U6.18.type_i_error|KC.U10.18.alpha_beta_power_tradeoff_context,0.0,1,0,D,C,
S025,HW27,27,HW27_PWR_MC11,MCQ,Q03,KC.U6.20.significance_level_alpha,KC.U6.20.significance_level_alpha|KC.U10.18.alpha_beta_power_tradeoff_context,1.0,1,100,D,D,
S025,HW27,27,HW27_PWR_MC12,MCQ,Q07,KC.U10.18.alpha_beta_power_tradeoff_context,KC.U10.18.alpha_beta_power_tradeoff_context|KC.U10.16.factors_affecting_power,0.0,1,0,C,B,
S025,HW27,27,HW27_PWR_MC13,MCQ,2025 Q5,KC.U10.12.power_definition,KC.U10.12.power_definition|KC.U6.16.hypothesis_test_decision_conclusion,0.0,1,0,B,E,
S025,HW27,27,HW27_PWR_FRQ16,FRQ_Component,2025 Q5 D_ii,KC.U10.18.alpha_beta_power_tradeoff_context,KC.U10.18.alpha_beta_power_tradeoff_context|KC.U10.13.type_ii_error_context_extension,0.0,1,0,I,Rubric: connect the error to whether the bakery incorrectly adopts or fails to adopt the new apple variety.,I
S025,HW27,27,HW27_PWR_FRQ17,FRQ_Component,Blood pressure power problem a,KC.U7.12.mean_hypotheses,KC.U7.12.mean_hypotheses|KC.U10.12.power_definition,0.0,1,0,I,Rubric: define the population mean and state H0 and Ha with the correct direction.,I
S025,HW27,27,HW27_PWR_FRQ18,FRQ_Component,Blood pressure power problem b,KC.U10.15.rejection_region_power_calculation,KC.U10.15.rejection_region_power_calculation|KC.U6.20.significance_level_alpha|KC.U5.20.sample_mean_probability,0.0,1,0,I,Rubric: use the null sampling distribution and critical value to identify the cutoff for rejection.,I
S025,HW27,27,HW27_PWR_FRQ19,FRQ_Component,Blood pressure power problem c,KC.U10.15.rejection_region_power_calculation,KC.U10.15.rejection_region_power_calculation|KC.U10.17.power_specific_alternative,0.5,1,50,P,Rubric: evaluate the rejection-region probability under the alternative distribution.,P
S025,HW27,27,HW27_PWR_FRQ20,FRQ_Component,Blood pressure power problem d,KC.U10.12.power_definition,KC.U10.12.power_definition|KC.U10.17.power_specific_alternative,1.0,1,100,E,Rubric: describe the probability that the test detects the specified true effect.,E
S025,HW27,27,HW27_PWR_FRQ21,FRQ_Component,Power explanation a,KC.U10.16.factors_affecting_power,KC.U10.16.factors_affecting_power|KC.U5.05.sample_size_effect_variability,0.5,1,50,P,"Rubric: connect larger n to smaller standard error, more separation, and greater chance of rejecting a false null.",P
